Info,,,,LAZARUS,,,,,,,OFFICIAL,,,,,,,CHANGES,,,,,,,,,,,,,,,LEVEL - UP MOVES,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG MOVES,,,,,,,,,,,,,,,,,,TM/HM MOVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVE TUTOR MOVES,,,,,,,,,,,,,,,,,,,,,,,,
Name,#,Type,,HP,ATK,DEF,SPA,SPD,SPE,BST,HP,ATK,DEF,SPA,SPD,SPE,BST,HP,ATK,DEF,SPA,SPD,SPE,BST,Ability 1,Ability 2,Hidden Ability,Evolution,Held Item,Location,Egg Groups,,Move 1,Move 2,Move 3,Move 4,Move 5,Move 6,Move 7,Move 8,Move 9,Move 10,Move 11,Move 12,Move 13,Move 14,Move 15,Move 16,Move 17,Move 18,Move 19,Move 20,Move 21,Move 22,Move 23,Move 23,Move 24,Move 25,Move 26,Move 1,Move 2,Move 3,Move 4,Move 5,Move 6,Move 7,Move 8,Move 9,Move 10,Move 11,Move 12,Move 13,Move 14,Move 15,Move 16,Move 17,Move 18,Move 1,Move 2,Move 3,Move 4,Move 5,Move 6,Move 7,Move 8,Move 9,Move 10,Move 11,Move 12,Move 13,Move 14,Move 15,Move 16,Move 17,Move 18,Move 19,Move 20,Move 21,Move 22,Move 23,Move 24,Move 25,Move 26,Move 27,Move 28,Move 29,Move 30,Move 31,Move 32,Move 33,Move 34,Move 35,Move 36,Move 37,Move 38,Move 39,Move 40,Move 41,Move 1,Move 2,Move 3,Move 4,Move 5,Move 6,Move 7,Move 8,Move 9,Move 10,Move 11,Move 12,Move 13,Move 14,Move 15,Move 16,Move 17,Move 18,Move 19,Move 20,Move 21,Move 22,Move 23,Move 24,Move 25
Pawmi,213,Electric,,45,50,20,40,25,60,240,45,50,20,40,25,60,240,0,0,0,0,0,0,0,Static,Natural Cure,Iron Fist,,,Asfal Hills (wild),Field,Field,"1, Scratch","1, Growl","3, Thunder Shock","6, Quick Attack","8, Charge","12, Nuzzle","15, Dig","19, Bite","23, Spark","27, Thunder Wave","31, Entrainment","35, Slam","38, Discharge","40, Agility","44, Wild Charge",,,,,,,,,,,,,Fake Out,Mach Punch,Sweet Kiss,Wish,,,,,,,,,,,,,,,TM11 - Sunny Day,TM17 - Protect,TM18 - Rain Dance,TM24 - Thunderbolt,TM25 - Thunder,TM28 - Dig,TM42 - Facade,TM44 - Rest,TM46 - Thief,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endure,Sleep Talk,Swift,Thunder Wave,,,,,,,,,,,,,,,,,,,,,
Pawmo,214,Electric,Fighting,60,76,40,50,50,74,350,60,75,40,50,40,85,350,0,1,0,0,10,-11,0,Volt Absorb,Natural Cure,Iron Fist,Lv. 20,,Palati City (wild),Field,Field,"1, Scratch","1, Growl","3, Thunder Shock","6, Quick Attack","8, Charge","12, Nuzzle","15, Dig","19, Bite","Evo, Arm Thrust","23, Spark","27, Thunder Wave","32, Slam","35, Power-Up Punch","38, Entrainment","42, Discharge","46, Agility","52, Wild Charge",,,,,,,,,,,Fake Out,Mach Punch,Sweet Kiss,Wish,,,,,,,,,,,,,,,TM01 - Focus Punch,TM11 - Sunny Day,TM17 - Protect,TM18 - Rain Dance,TM24 - Thunderbolt,TM25 - Thunder,TM28 - Dig,TM42 - Facade,TM44 - Rest,TM46 - Thief,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endure,Sleep Talk,Swift,Thunder Punch,Thunder Wave,,,,,,,,,,,,,,,,,,,,
Pawmott,215,Electric,Fighting,75,115,74,70,60,96,490,70,115,70,70,60,105,490,5,0,4,0,0,-9,0,Volt Absorb,Natural Cure,Iron Fist,Lv. after 1000 Steps,,Pawmo (evolve),Field,Field,"1, Ice Punch","1, Fire Punch","1, Rage Fist","1, Scratch","1, Growl","1, Wild Charge","3, Thunder Shock","6, Quick Attack","8, Charge","12, Nuzzle","15, Dig","19, Bite","Evo, Revival Blessing","23, Spark","25, Arm Thrust","29, Thunder Wave","32, Thunder Punch","35, Power-Up Punch","38, Entrainment","40, Close Combat","42, Discharge","45, Double Iron Bash","47, Agility","55, Plasma Fists",,,,Fake Out,Mach Punch,Sweet Kiss,Wish,,,,,,,,,,,,,,,TM01 - Focus Punch,TM08 - Bulk Up,TM11 - Sunny Day,TM15 - Hyper Beam,TM17 - Protect,TM18 - Rain Dance,TM24 - Thunderbolt,TM25 - Thunder,TM28 - Dig,TM31 - Brick Break,TM39 - Rock Tomb,TM42 - Facade,TM44 - Rest,TM46 - Thief,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double-Edge,Endure,Fire Punch,Ice Punch,Metronome,Sleep Talk,Swift,Thunder Punch,Thunder Wave,,,,,,,,,,,,,,,,
Shroodle,216,Poison,Normal,40,65,35,40,35,75,290,40,65,35,40,35,75,290,0,0,0,0,0,0,0,Unburden,Pickpocket,Prankster,,,"Kalami City, Asfal Hills (wild)",Field,Field,"1, Scratch","1, Leer","5, Acid Spray","8, Bite","8, Fury Swipes","11, Switcheroo","14, Poison Fang","16, Pounce","18, Flatter","21, Slash","25, U-Turn","29, Poison Jab","33, Taunt","35, Jungle Healing","37, Substitute","40, Knock Off","45, Gunk Shot",,,,,,,,,,,Copycat,Cross Poison,Parting Shot,Super Fang,Swagger,Toxic,,,,,,,,,,,,,TM06 - Toxic,TM11 - Sunny Day,TM12 - Taunt,TM17 - Protect,TM18 - Rain Dance,TM28 - Dig,TM36 - Sludge Bomb,TM42 - Facade,TM44 - Rest,TM46 - Thief,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double-Edge,Endure,Metronome,Mud-Slap,Psych Up,Sleep Talk,Swagger,Swords Dance,,,,,,,,,,,,,,,,,
Grafaiai,217,Poison,Normal,73,95,70,78,72,112,500,63,95,65,80,72,110,485,10,0,5,-2,0,2,15,Unburden,Poison Touch,Prankster,Lv. 28,,Palati City (wild),Field,Field,"1, Scratch","1, Leer","5, Acid Spray","8, Fury Swipes","11, Switcheroo","14, Poison Fang","16, Pounce","18, Flatter","21, Slash","25, U-Turn","Evo, Doodle","29, Poison Jab","33, Taunt","35, Jungle Healing","37, Substitute","40, Knock Off","43, Gunk Shot","46, Flower Trick","50, Barb Barrage",,,,,,,,,Copycat,Cross Poison,Parting Shot,Super Fang,Swagger,Toxic,,,,,,,,,,,,,TM06 - Toxic,TM11 - Sunny Day,TM12 - Taunt,TM17 - Protect,TM18 - Rain Dance,TM28 - Dig,TM36 - Sludge Bomb,TM42 - Facade,TM44 - Rest,TM46 - Thief,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double-Edge,Endure,Metronome,Mud-Slap,Psych Up,Sleep Talk,Swagger,Swords Dance,,,,,,,,,,,,,,,,,
Buizel,218,Water,,55,65,35,60,30,85,330,55,65,35,60,30,85,330,0,0,0,0,0,0,0,Swift Swim,Water Veil,Propeller Tail,,,"Riverwalk Trail S, Kalami City, Asfal Hills (wild) Riverwalk Trail N, Riverwalk Trail S, Kalami City (GR)(fish)",Field,Water 1,"1, Sonic Boom","4, Growl","7, Water Sport","11, Quick Attack","15, Water Gun","18, Pursuit","21, Swift","24, Aqua Jet","27, Double Hit","31, Whirlpool","35, Jet Punch","38, Flip Turn","41, Agility","45, Hydro Pump",,,,,,,,,,,,,,Mud-Slap,Headbutt,Fury Swipes,Slash,Odor Sleuth,Double Slap,Fury Cutter,Baton Pass,Aqua Tail,Aqua Ring,Me First,Switcheroo,Tail Slap,Soak,Helping Hand,,,,TM01 - Focus Punch,TM03 - Water Pulse,TM05 - Roar,TM06 - Toxic,TM07 - Hail,TM08 - Bulk Up,TM12 - Taunt,TM13 - Ice Beam,TM14 - Blizzard,TM17 - Protect,TM18 - Rain Dance,TM23 - Iron Tail,TM28 - Dig,TM31 - Brick Break,TM32 - Double Team,TM39 - Rock Tomb,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,HM03 - Surf,HM04 - Strength,HM06 - Rock Smash,HM07 - Waterfall,HM08 - Dive,,,,,,,,,,,,,,,,,Endure,Fury Cutter,Ice Punch,Icy Wind,Mud-Slap,Sleep Talk,Snore,Swagger,Swift,,,,,,,,,,,,,,,,
Floatzel,219,Water,,85,115,65,90,60,115,530,85,105,55,85,50,115,495,0,10,10,5,10,0,35,Swift Swim,Water Veil,Propeller Tail,Lv. 26,,Buizel (evolve),Field,Water 1,"1, Ice Shard","1, Crunch","1, Sonic Boom","4, Growl","7, Water Sport","11, Quick Attack","15, Water Gun","18, Pursuit","21, Swift","24, Aqua Jet","Evo, Ice Fang","27, Double Hit","31, Whirlpool","35, Jet Punch","38, Flip Turn","41, Agility","45, Hydro Pump","48, Shed Tail",,,,,,,,,,Mud-Slap,Headbutt,Fury Swipes,Slash,Odor Sleuth,Double Slap,Fury Cutter,Baton Pass,Aqua Tail,Aqua Ring,Me First,Switcheroo,Tail Slap,Soak,Helping Hand,,,,TM01 - Focus Punch,TM03 - Water Pulse,TM05 - Roar,TM06 - Toxic,TM07 - Hail,TM08 - Bulk Up,TM12 - Taunt,TM13 - Ice Beam,TM14 - Blizzard,TM15 - Hyper Beam,TM17 - Protect,TM18 - Rain Dance,TM23 - Iron Tail,TM28 - Dig,TM31 - Brick Break,TM32 - Double Team,TM39 - Rock Tomb,TM41 - Torment,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,HM03 - Surf,HM04 - Strength,HM06 - Rock Smash,HM07 - Waterfall,HM08 - Dive,,,,,,,,,,,,,,,Body Slam,Double-Edge,Endure,Fury Cutter,Ice Punch,Icy Wind,Metronome,Mud-Slap,Sleep Talk,Snore,Swagger,Swift,,,,,,,,,,,,,
Stunky,220,Poison,Dark,68,63,52,41,41,74,339,63,63,47,41,41,74,329,5,0,5,0,0,0,10,Stench,Aftermath,Keen Eye,,,"Kalami City, Pythios Cemetery, Asfal Hills (wild)",Field,Field,"1, Scratch","1, Focus Energy","3, Poison Gas","7, Screech","9, Fury Swipes","13, Smokescreen","15, Feint","19, Acid Spray","21, Bite","25, Slash","27, Toxic","31, Night Slash","33, Memento","37, Venom Drench","39, Sucker Punch","43, Belch","45, Explosion",,,,,,,,,,,Pursuit,Leer,Smog,Double-Edge,Crunch,Scary Face,Astonish,Punishment,Haze,Iron Tail,Foul Play,Flame Burst,Play Rough,,,,,,TM05 - Roar,TM06 - Toxic,TM11 - Sunny Day,TM12 - Taunt,TM17 - Protect,TM18 - Rain Dance,TM23 - Iron Tail,TM28 - Dig,TM30 - Shadow Ball,TM32 - Double Team,TM35 - Flamethrower,TM36 - Sludge Bomb,TM38 - Fire Blast,TM41 - Torment,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,TM49 - Snatch,HM01 - Cut,HM06 - Rock Smash,,,,,,,,,,,,,,,,,,,,,Body Slam,Double-Edge,Endure,Explosion,Fury Cutter,Mud-Slap,Sleep Talk,Snore,Swagger,Swift,,,,,,,,,,,,,,,
Skuntank,221,Poison,Dark,113,93,67,71,61,84,489,103,93,67,71,61,84,479,10,0,0,0,0,0,10,Stench,Aftermath,Keen Eye,Lv. 34,,Stunky (evolve),Field,Field,"1, Scratch","1, Focus Energy","3, Poison Gas","7, Screech","9, Fury Swipes","13, Smokescreen","15, Feint","19, Acid Spray","21, Bite","25, Slash","27, Toxic","31, Night Slash","33, Memento","Evo, Flamethrower","37, Venom Drench","39, Sucker Punch","43, Belch","45, Explosion",,,,,,,,,,Pursuit,Leer,Smog,Double-Edge,Crunch,Scary Face,Astonish,Punishment,Haze,Iron Tail,Foul Play,Flame Burst,Play Rough,,,,,,TM05 - Roar,TM06 - Toxic,TM11 - Sunny Day,TM12 - Taunt,TM15 - Hyper Beam,TM17 - Protect,TM18 - Rain Dance,TM23 - Iron Tail,TM28 - Dig,TM30 - Shadow Ball,TM32 - Double Team,TM35 - Flamethrower,TM36 - Sludge Bomb,TM38 - Fire Blast,TM41 - Torment,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,TM49 - Snatch,HM01 - Cut,HM04 - Strength,HM06 - Rock Smash,,,,,,,,,,,,,,,,,,,Body Slam,Double-Edge,Endure,Explosion,Fury Cutter,Mud-Slap,Sleep Talk,Snore,Swagger,Swift,,,,,,,,,,,,,,,
Wattrel,222,Electric,Flying,40,40,35,55,40,70,280,40,40,35,55,40,70,280,0,0,0,0,0,0,0,Wind Power,Volt Absorb,Competitive,,,"Pythios Cemetery, Sea of Asteri (wild)",Water 1,Flying,"1, Growl","1, Peck","4, Thunder Shock","7, Quick Attack","11, Pluck","15, Spark","19, Uproar","23, Roost","28, Dual Wingbeat","32, Agility","35, Volt Switch","39, Air Slash","43, Flying Press","45, Discharge","50, Hurricane",,,,,,,,,,,,,Endeavor,Feather Dance,Spit Up,Stockpile,Swallow,Weather Ball,,,,,,,,,,,,,TM17 - Protect,TM24 - Thunderbolt,TM25 - Thunder,TM40 - Aerial Ace,TM42 - Facade,TM44 - Rest,HM02 - Fly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endure,Sleep Talk,Swift,Thunder Wave,,,,,,,,,,,,,,,,,,,,,
Kilowattrel,223,Electric,Flying,70,70,60,105,60,125,490,70,70,60,105,60,125,490,0,0,0,0,0,0,0,Wind Power,Volt Absorb,Competitive,Lv. 25,,Sea of Vulcai (wild),Water 1,Flying,"1, Growl","1, Peck","4, Thunder Shock","7, Quick Attack","11, Pluck","15, Spark","19, Uproar","24, Roost","Evo, Electro Ball","28, Dual Wingbeat","32, Agility","35, Volt Switch","39, Air Slash","43, Flying Press","45, Discharge","50, Hurricane",,,,,,,,,,,,Endeavor,Feather Dance,Spit Up,Stockpile,Swallow,Weather Ball,,,,,,,,,,,,,TM15 - Hyper Beam,TM17 - Protect,TM24 - Thunderbolt,TM25 - Thunder,TM40 - Aerial Ace,TM42 - Facade,TM44 - Rest,HM02 - Fly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endure,Sleep Talk,Swift,Thunder Wave,,,,,,,,,,,,,,,,,,,,,
Tauros,224,Normal,,75,110,95,40,70,110,500,75,100,95,40,70,110,490,0,10,0,0,0,0,10,Intimidate,Anger Point,Sheer Force,,,"Asfal Hills, Kaptara Island (wild)",Field,Field,"1, Tackle","3, Tail Whip","5, Rage","8, Horn Attack","11, Scary Face","15, Pursuit","19, Rest","24, Payback","29, Work Up","33, Horn Leech","35, Body Slam","41, Zen Headbutt","43, Stomping Tantrum","48, Swagger","55, Thrash","63, Double-Edge","71, Giga Impact",,,,,,,,,,,,,,,,,,,,,,,,,,,,,TM03 - Water Pulse,TM06 - Toxic,TM11 - Sunny Day,TM13 - Ice Beam,TM14 - Blizzard,TM15 - Hyper Beam,TM17 - Protect,TM18 - Rain Dance,TM22 - Solar Beam,TM23 - Iron Tail,TM24 - Thunderbolt,TM25 - Thunder,TM26 - Earthquake,TM28 - Dig,TM30 - Shadow Ball,TM32 - Double Team,TM34 - Shock Wave,TM35 - Flamethrower,TM37 - Sandstorm,TM38 - Fire Blast,TM39 - Rock Tomb,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,TM56 - Stomping Tantrum,HM03 - Surf,HM04 - Strength,HM06 - Rock Smash,,,,,,,,,,,,,Body Slam,Double-Edge,Endure,Icy Wind,Rock Slide,Sleep Talk,Snore,Swagger,,,,,,,,,,,,,,,,,
Cyclizar,225,Dragon,Normal,70,95,65,85,65,121,501,70,95,65,85,65,121,501,0,0,0,0,0,0,0,Shed Skin,,Regenerator,,,Fresco Isles (wild),Field,Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wimpod,226,Bug,Water,25,35,40,20,30,80,230,25,35,40,20,30,80,230,0,0,0,0,0,0,0,Wimp Out,,Defeatist,,,"Kalami City (wild) Acrisia City, Acrisia Mountains, Wanderer`s Woods, Pythios Cemetery (surf) Acrisia City, Acrisia Mountains (OR)(fish)",Bug,Water 3,"1, Struggle Bug","1, Sand Attack","15, Bug Bite","25, Razor Shell",,,,,,,,,,,,,,,,,,,,,,,,Spikes,Metal Claw,Wide Guard,Harden,Aqua Jet,,,,,,,,,,,,,,TM06 - Toxic,TM07 - Hail,TM12 - Taunt,TM17 - Protect,TM18 - Rain Dance,TM32 - Double Team,TM42 - Facade,TM44 - Rest,TM45 - Attract,HM03 - Surf,HM07 - Waterfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defense Curl,Endure,Rollout,Sleep Talk,Snore,Swagger,Swift,,,,,,,,,,,,,,,,,,
Golisopod,227,Bug,Water,75,125,140,60,90,40,530,75,125,140,60,90,40,530,0,0,0,0,0,0,0,Emergency Exit,,Anger Shell,Lv. 30,,Wimpod (evolve),Bug,Water 3,"1, Struggle Bug","1, Sand Attack","4, Fury Cutter","7, Rock Smash","10, Bug Bite","13, Spite","16, Swords Dance","21, Slash","26, Razor Shell","Evo, First Impression","31, Sucker Punch","34, Pounce","36, Iron Defense","39, Flip Turn","41, Pin Missile","45, Spiky Shield","48, Liquidation",,,,,,,,,,,Spikes,Metal Claw,Wide Guard,Harden,Aqua Jet,,,,,,,,,,,,,,TM03 - Water Pulse,TM06 - Toxic,TM07 - Hail,TM08 - Bulk Up,TM12 - Taunt,TM13 - Ice Beam,TM14 - Blizzard,TM15 - Hyper Beam,TM17 - Protect,TM18 - Rain Dance,TM31 - Brick Break,TM32 - Double Team,TM36 - Sludge Bomb,TM39 - Rock Tomb,TM40 - Aerial Ace,TM42 - Facade,TM44 - Rest,TM45 - Attract,HM03 - Surf,HM06 - Rock Smash,HM07 - Waterfall,HM08 - Dive,,,,,,,,,,,,,,,,,,,,Defense Curl,Endure,Fury Cutter,Icy Wind,Psych Up,Rock Slide,Rollout,Sleep Talk,Snore,Swagger,Swift,Swords Dance,,,,,,,,,,,,,
Pichu,228,Electric,,20,40,15,35,35,60,205,20,40,15,35,35,60,205,0,0,0,0,0,0,0,Static,,Lightning Rod,,,"Acrisia Mountains Peak, Wanderer`s Woods (wild)",-,-,"1, Thunder Shock","1, Charm","5, Tail Whip","10, Sweet Kiss","13, Nasty Plot","18, Thunder Wave",,,,,,,,,,,,,,,,,,,,,,Reversal,Bide,Present,Encore,Double Slap,Wish,Charge,Fake Out,Thunder Punch,Tickle,Flail,Endure,Lucky Chant,Bestow,Disarming Voice,Electric Terrain,,,TM06 - Toxic,TM16 - Light Screen,TM17 - Protect,TM18 - Rain Dance,TM23 - Iron Tail,TM24 - Thunderbolt,TM25 - Thunder,TM32 - Double Team,TM33 - Reflect,TM34 - Shock Wave,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM58 - Play Rough,TM59 - Volt Switch,HM03 - Surf,HM05 - Flash,,,,,,,,,,,,,,,,,,,,,,,,,Body Slam,Counter,Defense Curl,Double-Edge,Endure,Mega Kick,Mega Punch,Mud-Slap,Rollout,Seismic Toss,Sleep Talk,Snore,Swagger,Swift,Thunder Punch,Thunder Wave,,,,,,,,,
Pikachu,229,Electric,,35,55,40,50,50,90,320,35,55,40,50,50,90,320,0,0,0,0,0,0,0,Static,,Lightning Rod,Lv. 15,,Wanderer`s Woods (wild),Field,Fairy,"1, Tail Whip","1, Thunder Shock","5, Growl","7, Play Nice","10, Quick Attack","13, Electro Ball","18, Thunder Wave","21, Feint","23, Double Team","26, Spark","29, Nuzzle","34, Discharge","37, Slam","42, Thunderbolt","45, Agility","50, Wild Charge","53, Light Screen","58, Thunder",,,,,,,,,,Reversal,Bide,Present,Encore,Double Slap,Wish,Charge,Fake Out,Thunder Punch,Tickle,Flail,Endure,Lucky Chant,Bestow,Disarming Voice,Electric Terrain,,,TM01 - Focus Punch,TM04 - Calm Mind,TM06 - Toxic,TM16 - Light Screen,TM17 - Protect,TM18 - Rain Dance,TM23 - Iron Tail,TM24 - Thunderbolt,TM25 - Thunder,TM28 - Dig,TM31 - Brick Break,TM32 - Double Team,TM33 - Reflect,TM34 - Shock Wave,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,TM58 - Play Rough,TM59 - Volt Switch,HM03 - Surf,HM04 - Strength,HM05 - Flash,HM06 - Rock Smash,,,,,,,,,,,,,,,,,,Body Slam,Counter,Defense Curl,Double-Edge,Dynamic Punch,Endure,Mega Kick,Mega Punch,Mud-Slap,Rollout,Seismic Toss,Sleep Talk,Snore,Swagger,Swift,Thunder Punch,Thunder Wave,,,,,,,,
Raichu,230,Electric,,70,90,55,90,80,120,505,60,90,55,90,80,110,485,10,0,0,0,0,10,20,Static,,Lightning Rod,Thunder Stone,,Pikachu (evolve),Field,Fairy,"1, Thunder Shock","1, Tail Whip","1, Quick Attack","1, Thunderbolt",,,,,,,,,,,,,,,,,,,,,,,,Reversal,Bide,Present,Encore,Double Slap,Wish,Charge,Fake Out,Thunder Punch,Tickle,Flail,Endure,Lucky Chant,Bestow,Disarming Voice,Electric Terrain,,,TM01 - Focus Punch,TM04 - Calm Mind,TM06 - Toxic,TM15 - Hyper Beam,TM16 - Light Screen,TM17 - Protect,TM18 - Rain Dance,TM20 - Safeguard,TM23 - Iron Tail,TM24 - Thunderbolt,TM25 - Thunder,TM28 - Dig,TM31 - Brick Break,TM32 - Double Team,TM33 - Reflect,TM34 - Shock Wave,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,TM58 - Play Rough,TM59 - Volt Switch,HM03 - Surf,HM04 - Strength,HM05 - Flash,HM06 - Rock Smash,,,,,,,,,,,,,,,,Body Slam,Counter,Defense Curl,Double-Edge,Dynamic Punch,Endure,Mega Kick,Mega Punch,Mud-Slap,Rollout,Seismic Toss,Sleep Talk,Snore,Swagger,Swift,Thunder Punch,Thunder Wave,,,,,,,,
Mimikyu,231,Ghost,Fairy,65,80,90,50,105,96,486,55,90,80,50,105,96,476,10,-10,10,0,0,0,10,Disguise,,,,,"Pythios Cemetery, Port Pello (wild)",Amorphous,Amorphous,"1, Wood Hammer","1, Splash","1, Scratch","1, Astonish","1, Copycat","5, Double Team","10, Baby-Doll Eyes","14, Shadow Sneak","18, Mimic","21, Feint Attack","24, Covet","28, Charm","32, Slash","35, Shadow Claw","38, Crush Claw","41, Hone Claws","44, Play Rough","47, Pain Split","50, Spirit Shackle","60, Dire Claw",,,,,,,,Grudge,Destiny Bond,Curse,Nightmare,,,,,,,,,,,,,,,TM06 - Toxic,TM08 - Bulk Up,TM11 - Sunny Day,TM12 - Taunt,TM15 - Hyper Beam,TM16 - Light Screen,TM17 - Protect,TM18 - Rain Dance,TM19 - Giga Drain,TM20 - Safeguard,TM24 - Thunderbolt,TM25 - Thunder,TM29 - Psychic,TM30 - Shadow Ball,TM32 - Double Team,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,TM49 - Snatch,,,,,,,,,,,,,,,,,,,,,,Dream Eater,Endure,Psych Up,Sleep Talk,Snore,Swagger,Swords Dance,Thunder Wave,,,,,,,,,,,,,,,,,
Ponyta,232,Fire,,50,85,55,65,65,90,410,50,85,55,65,65,90,410,0,0,0,0,0,0,0,Run Away,Flash Fire,Flame Body,,,"Riverwalk Trail N, Myrrini Island (wild)",Field,Field,"1, Growl","1, Tackle","4, Tail Whip","9, Ember","13, Flame Wheel","17, Stomp","21, Flame Charge","25, Fire Spin","29, Take Down","33, Inferno","37, Agility","41, Fire Blast","45, Bounce","49, Flare Blitz",,,,,,,,,,,,,,Flame Wheel,Thrash,Double Kick,Hypnosis,Charm,Double-Edge,Horn Drill,Morning Sun,Low Kick,Captivate,Ally Switch,High Horsepower,,,,,,,TM06 - Toxic,TM11 - Sunny Day,TM17 - Protect,TM22 - Solar Beam,TM23 - Iron Tail,TM32 - Double Team,TM33 - Reflect,TM35 - Flamethrower,TM38 - Fire Blast,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM50 - Overheat,TM58 - Play Rough,HM04 - Strength,,,,,,,,,,,,,,,,,,,,,,,,,,,Body Slam,Double-Edge,Endure,Sleep Talk,Snore,Swagger,Swift,,,,,,,,,,,,,,,,,,
Rapidash,233,Fire,,65,100,70,80,80,115,510,65,100,70,80,80,105,500,0,0,0,0,0,10,10,Run Away,Flash Fire,Flame Body,Lv. 30,,Port Pello (wild),Field,Field,"1, Fury Attack","1, Poison Jab","1, Growl","1, Quick Attack","4, Tail Whip","9, Ember","13, Flame Wheel","17, Stomp","21, Flame Charge","25, Fire Spin","29, Take Down","Evo, Megahorn","33, Inferno","37, Agility","41, Fire Blast","45, Bounce","49, Flare Blitz",,,,,,,,,,,Flame Wheel,Thrash,Double Kick,Hypnosis,Charm,Double-Edge,Horn Drill,Morning Sun,Low Kick,Captivate,Ally Switch,High Horsepower,,,,,,,TM06 - Toxic,TM11 - Sunny Day,TM15 - Hyper Beam,TM17 - Protect,TM22 - Solar Beam,TM23 - Iron Tail,TM32 - Double Team,TM33 - Reflect,TM35 - Flamethrower,TM38 - Fire Blast,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM50 - Overheat,TM58 - Play Rough,HM04 - Strength,,,,,,,,,,,,,,,,,,,,,,,,,,Body Slam,Double-Edge,Endure,Sleep Talk,Snore,Swagger,Swift,Swords Dance,,,,,,,,,,,,,,,,,
Corsola,234,Water,Rock,65,55,95,65,95,35,410,55,55,85,65,85,35,380,10,0,10,0,10,0,30,Skill Link,Natural Cure,Regenerator,,,"Sofos City, Marmaro Island, Myrrini Island",Water 1,Water 3,"1, Tackle","1, Harden","4, Bubble","8, Recover","10, Bubble Beam","13, Refresh","17, Ancient Power","20, Spike Cannon","23, Lucky Chant","25, Pin Missile","27, Brine","29, Iron Defense","31, Rock Blast","34, Icicle Spear","35, Endure","38, Aqua Ring","41, Power Gem","45, Mirror Coat","47, Earth Power","50, Flail",,,,,,,,Screech,Mist,Amnesia,Barrier,Ingrain,Confuse Ray,Icicle Spear,Nature Power,Aqua Ring,Curse,Bide,Water Pulse,Head Smash,Camouflage,Liquidation,,,,TM03 - Water Pulse,TM04 - Calm Mind,TM06 - Toxic,TM07 - Hail,TM11 - Sunny Day,TM13 - Ice Beam,TM14 - Blizzard,TM16 - Light Screen,TM17 - Protect,TM18 - Rain Dance,TM20 - Safeguard,TM26 - Earthquake,TM28 - Dig,TM29 - Psychic,TM30 - Shadow Ball,TM32 - Double Team,TM33 - Reflect,TM37 - Sandstorm,TM39 - Rock Tomb,TM42 - Facade,TM44 - Rest,TM45 - Attract,HM03 - Surf,HM04 - Strength,HM06 - Rock Smash,,,,,,,,,,,,,,,,,Body Slam,Defense Curl,Double-Edge,Endure,Explosion,Icy Wind,Mud-Slap,Rock Slide,Rollout,Sleep Talk,Snore,Swagger,,,,,,,,,,,,,
